Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.8498","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.9752","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","1.3687","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.9799","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","1.0431","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","1.1515","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.7218","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.7415","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.8372","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","3.1771","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","3.2696","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","3.4162","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","3.2156","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","3.4341","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","3.8663","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","4.0098","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","5.1236","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","5.1178","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","660","Anguilla","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","4.5117","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","4.221","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","4.5022","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","2.9425","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","3.3329","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","4.1173","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","2.8408","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","2.7889","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","3.1037","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","1.998","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","2.2395","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","2.5226","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","9.8647","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","10.4719","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","13.3754","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","10.6115","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","10.7038","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","12.3269","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","13.9921","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0003","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","17.8288","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","17.8288","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","15.7175","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","032","Argentina","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
